Time (s),Paw (cmH2O),Flow (l/min),Volume (ml),Vt (ml),Ti (s),RR (/min),PEEP (cmH2O)
1586740298.904942,14.3206787109375,-66.2841796875,115.13671875,300,1.2,18,5
1586740298.9543989,13.685302734375,-52.3956298828125,98.84033203125,300,1.2,18,5
1586740299.003913,13.1524658203125,-46.4996337890625,84.46044921875,300,1.2,18,5
1586740299.0543842,12.630615234375,-39.6148681640625,72.66845703125,300,1.2,18,5
1586740299.1048498,12.23876953125,-32.1990966796875,62.6953125,300,1.2,18,5
1586740299.155301,11.8084716796875,-26.275634765625,54.3701171875,300,1.2,18,5
1586740299.204812,11.49169921875,-21.13037109375,47.93701171875,300,1.2,18,5
1586740299.25527,11.099853515625,-16.2872314453125,42.96875,300,1.2,18,5
1586740299.3048582,10.8380126953125,-12.359619140625,38.9892578125,300,1.2,18,5
1586740299.354941,10.8380126953125,-11.0595703125,35.595703125,300,1.2,18,5
1586740299.4044318,11.2115478515625,-13.1378173828125,31.1279296875,300,1.2,18,5
1586740299.4549031,8.8861083984375,-18.1182861328125,26.64794921875,300,1.2,18,5
1586740299.504404,7.8131103515625,-18.0633544921875,22.44873046875,300,1.2,18,5
1586740299.554959,8.63525390625,-8.7615966796875,18.84765625,300,1.2,18,5
1586740299.604379,9.38232421875,-6.024169921875,16.39404296875,300,1.2,18,5
1586740299.6538858,9.1021728515625,-0.0274658203125,15.771484375,300,1.2,18,5
1586740299.704385,9.0087890625,-0.1373291015625,15.75927734375,300,1.2,18,5
1586740299.7549372,9.0728759765625,0.0,15.7470703125,300,1.2,18,5
1586740299.8044102,9.1021728515625,-0.054931640625,15.72265625,300,1.2,18,5
1586740299.854926,9.0728759765625,-0.054931640625,15.71044921875,300,1.2,18,5
1586740299.9044201,9.1021728515625,0.0,15.6982421875,300,1.2,18,5
1586740299.955137,9.129638671875,-0.0823974609375,15.673828125,300,1.2,18,5
1586740300.0046332,9.1571044921875,0.0,15.66162109375,300,1.2,18,5
1586740300.055233,9.1021728515625,-0.10986328125,15.6494140625,300,1.2,18,5
1586740300.104661,9.1021728515625,-0.1373291015625,15.625,300,1.2,18,5
1586740300.155124,9.129638671875,-0.10986328125,15.61279296875,300,1.2,18,5
1586740300.204625,9.129638671875,-0.0823974609375,15.6005859375,300,1.2,18,5
1586740300.2547562,9.1571044921875,-0.10986328125,15.58837890625,300,1.2,18,5
1586740300.3051982,9.1864013671875,0.0,15.56396484375,300,1.2,18,5
1586740300.354657,9.1571044921875,-0.0823974609375,15.53955078125,300,1.2,18,5
1586740300.405195,9.1571044921875,-0.0274658203125,15.53955078125,300,1.2,18,5
1586740300.4546702,9.1571044921875,-0.054931640625,15.51513671875,300,1.2,18,5
1586740300.50513,9.1571044921875,0.0,15.5029296875,300,1.2,18,5
1586740300.554612,9.1571044921875,-0.0274658203125,15.478515625,300,1.2,18,5
1586740300.605109,9.129638671875,-0.054931640625,15.46630859375,300,1.2,18,5
1586740300.654697,9.129638671875,0.0,0.0,300,1.2,18,5
1586740300.705153,11.407470703125,6.0791015625,0.09765625,300,1.2,18,5
1586740300.754637,13.3209228515625,44.56787109375,8.935546875,300,1.2,18,5
1586740300.8051012,15.029296875,47.332763671875,22.15576171875,300,1.2,18,5
1586740300.855278,16.5692138671875,48.468017578125,35.60791015625,300,1.2,18,5
1586740300.9045792,18.138427734375,49.6307373046875,49.0478515625,300,1.2,18,5
1586740300.954838,19.6600341796875,53.0914306640625,63.31787109375,300,1.2,18,5
1586740301.005188,21.1065673828125,49.383544921875,77.28271484375,300,1.2,18,5
1586740301.053622,22.554931640625,48.5504150390625,91.11328125,300,1.2,18,5
1586740301.1052349,24.0673828125,53.009033203125,105.078125,300,1.2,18,5
1586740301.153622,25.5230712890625,49.9053955078125,119.0185546875,300,1.2,18,5
1586740301.2049348,26.978759765625,52.25830078125,132.5927734375,300,1.2,18,5
1586740301.2552161,28.472900390625,50.1251220703125,146.74072265625,300,1.2,18,5
1586740301.3036249,29.901123046875,52.1209716796875,160.4736328125,300,1.2,18,5
1586740301.354366,31.31103515625,50.4913330078125,174.560546875,300,1.2,18,5
1586740301.403724,32.7685546875,48.08349609375,188.8916015625,300,1.2,18,5
1586740301.454169,34.2059326171875,48.6328125,202.734375,300,1.2,18,5
1586740301.504609,35.6341552734375,49.21875,216.4306640625,300,1.2,18,5
1586740301.554846,37.071533203125,48.3856201171875,230.322265625,300,1.2,18,5
1586740301.6042109,38.5089111328125,51.287841796875,243.9697265625,300,1.2,18,5
1586740301.653582,39.9462890625,47.7996826171875,257.763671875,300,1.2,18,5
1586740301.704362,41.40380859375,52.1759033203125,271.88720703125,300,1.2,18,5
1586740301.753747,42.784423828125,49.932861328125,285.65673828125,300,1.2,18,5
1586740301.8041558,39.57275390625,5.6396484375,295.54443359375,300,1.2,18,5
1586740301.853535,40.3948974609375,-0.0274658203125,294.73876953125,300,1.2,18,5
1586740301.903952,38.62060546875,-1.8218994140625,294.81201171875,300,1.2,18,5
1586740301.954408,20.3704833984375,-156.060791015625,267.2607421875,300,1.2,18,5
1586740302.00409,18.4368896484375,-145.3582763671875,226.84326171875,300,1.2,18,5
1586740302.053656,17.9150390625,-117.6361083984375,190.71044921875,300,1.2,18,5
1586740302.104956,17.1112060546875,-106.9793701171875,158.9111328125,300,1.2,18,5
1586740302.1551008,16.0565185546875,-96.551513671875,130.2490234375,300,1.2,18,5
1586740302.20541,15.3753662109375,-82.855224609375,105.92041015625,300,1.2,18,5
1586740302.254742,14.7125244140625,-74.1943359375,84.85107421875,300,1.2,18,5
1586740302.304254,14.0313720703125,-60.3057861328125,66.17431640625,300,1.2,18,5
1586740302.353601,13.516845703125,-50.8209228515625,50.86669921875,300,1.2,18,5
1586740302.404098,12.9107666015625,-47.882080078125,37.59765625,300,1.2,18,5
1586740302.453781,12.4896240234375,-38.8641357421875,25.830078125,300,1.2,18,5
1586740302.504107,12.154541015625,-31.146240234375,16.30859375,300,1.2,18,5
1586740302.554455,11.7535400390625,-24.6734619140625,8.89892578125,300,1.2,18,5
1586740302.603811,11.407470703125,-19.500732421875,2.8076171875,300,1.2,18,5
1586740302.655078,11.18408203125,-14.739990234375,0.0,300,1.2,18,5
1586740302.705238,10.94970703125,-11.16943359375,0.0,300,1.2,18,5
1586740302.753577,11.0430908203125,-7.9376220703125,0.0,300,1.2,18,5
1586740302.8046389,11.239013671875,-6.024169921875,0.0,300,1.2,18,5
1586740302.8549068,10.0726318359375,-16.094970703125,0.0,300,1.2,18,5
1586740302.905169,8.1866455078125,-16.3421630859375,0.0,300,1.2,18,5
1586740302.95354,8.8861083984375,-11.6180419921875,0.0,300,1.2,18,5
1586740303.00481,9.5489501953125,-7.2418212890625,0.0,300,1.2,18,5
1586740303.055077,8.7744140625,-4.449462890625,0.0,300,1.2,18,5
1586740303.105335,8.924560546875,-0.4669189453125,0.0,300,1.2,18,5
1586740303.153717,8.9794921875,-0.1922607421875,0.0,300,1.2,18,5
1586740303.2050529,9.0728759765625,0.164794921875,0.0,300,1.2,18,5
1586740303.255332,9.1021728515625,-0.1373291015625,0.0,300,1.2,18,5
1586740303.304577,9.0728759765625,0.0,0.0,300,1.2,18,5
1586740303.3549042,9.1021728515625,-0.0274658203125,0.0,300,1.2,18,5
1586740303.404315,9.1021728515625,-0.1922607421875,0.0,300,1.2,18,5
1586740303.4537039,9.129638671875,-0.1373291015625,0.0,300,1.2,18,5
1586740303.5049548,9.129638671875,-0.164794921875,0.0,300,1.2,18,5
1586740303.555231,9.129638671875,-0.1373291015625,0.0,300,1.2,18,5
1586740303.603888,9.1864013671875,-0.0823974609375,0.0,300,1.2,18,5
1586740303.6547992,9.1864013671875,0.0274658203125,0.0,300,1.2,18,5
1586740303.705197,9.1571044921875,-0.0274658203125,0.0,300,1.2,18,5
1586740303.753429,9.1571044921875,-0.1922607421875,0.0,300,1.2,18,5
1586740303.80372,9.1571044921875,-0.0823974609375,0.0,300,1.2,18,5
1586740303.854999,9.1571044921875,-0.0274658203125,0.0,300,1.2,18,5
1586740303.905298,9.1571044921875,-0.1373291015625,0.0,300,1.2,18,5
1586740303.954585,9.1571044921875,-0.10986328125,0.0,300,1.2,18,5
1586740304.0048451,9.129638671875,-0.054931640625,0.0,300,1.2,18,5
1586740304.055153,11.3800048828125,34.82666015625,2.1484375,300,1.2,18,5
1586740304.1054301,13.853759765625,47.6898193359375,13.41552734375,300,1.2,18,5
1586740304.1548328,15.552978515625,48.08349609375,26.806640625,300,1.2,18,5
1586740304.20522,17.083740234375,49.76806640625,40.2587890625,300,1.2,18,5
1586740304.254474,18.662109375,52.6702880859375,54.11376953125,300,1.2,18,5
1586740304.3047218,20.145263671875,49.21875,67.7734375,300,1.2,18,5
1586740304.355041,21.6302490234375,50.2899169921875,81.591796875,300,1.2,18,5
1586740304.405368,23.1427001953125,52.752685546875,96.03271484375,300,1.2,18,5
1586740304.454574,24.580078125,53.558349609375,110.02197265625,300,1.2,18,5
1586740304.504826,26.0357666015625,50.5462646484375,123.76708984375,300,1.2,18,5
1586740304.5551949,27.50244140625,48.797607421875,138.22021484375,300,1.2,18,5
1586740304.6054158,28.9581298828125,47.0306396484375,151.6357421875,300,1.2,18,5
1586740304.6547189,30.443115234375,47.332763671875,165.56396484375,300,1.2,18,5
1586740304.704929,31.907958984375,50.9033203125,179.8583984375,300,1.2,18,5
1586740304.754961,33.3380126953125,53.4210205078125,194.091796875,300,1.2,18,5
1586740304.805258,34.727783203125,52.7252197265625,208.19091796875,300,1.2,18,5
1586740304.853585,36.20361328125,49.9603271484375,222.15576171875,300,1.2,18,5
1586740304.904896,37.613525390625,45.977783203125,235.51025390625,300,1.2,18,5
1586740304.9551349,39.06005859375,49.493408203125,249.27978515625,300,1.2,18,5
1586740305.005376,40.5157470703125,49.21875,263.51318359375,300,1.2,18,5
1586740305.054487,41.934814453125,52.7252197265625,277.45361328125,300,1.2,18,5
1586740305.104803,43.3355712890625,51.507568359375,291.36962890625,300,1.2,18,5
1586740305.155065,40.2557373046875,-5.914306640625,295.1171875,300,1.2,18,5
1586740305.2053509,40.030517578125,0.76904296875,294.775390625,300,1.2,18,5
1586740305.254613,31.5069580078125,-70.01953125,291.5283203125,300,1.2,18,5
1586740305.3048892,20.06103515625,-135.369873046875,253.1982421875,300,1.2,18,5
1586740305.355068,18.25927734375,-126.434326171875,214.697265625,300,1.2,18,5
1586740305.40542,17.4298095703125,-118.2952880859375,180.57861328125,300,1.2,18,5
1586740305.454805,16.6534423828125,-108.251953125,149.40185546875,300,1.2,18,5
1586740305.505069,15.9173583984375,-88.8885498046875,122.3388671875,300,1.2,18,5
1586740305.5549529,15.2069091796875,-78.4332275390625,99.15771484375,300,1.2,18,5
1586740305.605258,14.65576171875,-66.448974609375,78.79638671875,300,1.2,18,5
1586740305.654542,14.0313720703125,-59.4818115234375,61.767578125,300,1.2,18,5
1586740305.7048059,13.348388671875,-47.3876953125,46.81396484375,300,1.2,18,5
1586740305.755218,13.08837890625,-40.557861328125,33.99658203125,300,1.2,18,5
1586740305.804426,12.85400390625,-32.0343017578125,23.74267578125,300,1.2,18,5
1586740305.8549278,12.938232421875,-24.0142822265625,15.2099609375,300,1.2,18,5
1586740305.905053,11.9769287109375,-22.1832275390625,8.36181640625,300,1.2,18,5
1586740305.9552891,10.2410888671875,-30.706787109375,2.1484375,300,1.2,18,5
1586740306.003981,7.78564453125,-31.4208984375,0.0,300,1.2,18,5
1586740306.05457,8.3917236328125,-20.159912109375,0.0,300,1.2,18,5
1586740306.105002,9.6331787109375,-15.5181884765625,0.0,300,1.2,18,5
1586740306.1543272,9.8291015625,-14.6575927734375,0.0,300,1.2,18,5
1586740306.204639,8.074951171875,-12.1124267578125,0.0,300,1.2,18,5
1586740306.254904,8.63525390625,-0.9063720703125,0.0,300,1.2,18,5
1586740306.305154,8.8311767578125,-0.164794921875,0.0,300,1.2,18,5
1586740306.355393,8.858642578125,0.0823974609375,0.0,300,1.2,18,5
1586740306.40463,8.9794921875,-0.054931640625,0.0,300,1.2,18,5
1586740306.4549701,8.9794921875,-0.054931640625,0.0,300,1.2,18,5
1586740306.50434,9.0087890625,0.0,0.0,300,1.2,18,5
1586740306.554585,9.0087890625,-0.054931640625,0.0,300,1.2,18,5
1586740306.6047978,9.0362548828125,-0.054931640625,0.0,300,1.2,18,5
1586740306.655042,9.0362548828125,-0.0274658203125,0.0,300,1.2,18,5
1586740306.705354,9.1021728515625,-0.10986328125,0.0,300,1.2,18,5
1586740306.7547588,9.1021728515625,-0.0274658203125,0.0,300,1.2,18,5
1586740306.805088,9.0728759765625,-0.0274658203125,0.0,300,1.2,18,5
1586740306.855291,9.1021728515625,-0.1373291015625,0.0,300,1.2,18,5
1586740306.904611,9.1021728515625,-0.164794921875,0.0,300,1.2,18,5
1586740306.95402,9.1021728515625,0.0,0.0,300,1.2,18,5
1586740307.004721,9.1021728515625,-0.054931640625,0.0,300,1.2,18,5
1586740307.054983,9.1571044921875,0.0,0.0,300,1.2,18,5
1586740307.1052349,9.1571044921875,0.0,0.0,300,1.2,18,5
1586740307.155497,9.129638671875,0.0274658203125,0.0,300,1.2,18,5
1586740307.204795,9.129638671875,-0.054931640625,0.0,300,1.2,18,5
1586740307.2550452,9.129638671875,-0.054931640625,0.0,300,1.2,18,5
1586740307.305436,9.129638671875,-0.0274658203125,0.0,300,1.2,18,5
1586740307.354691,9.129638671875,0.0274658203125,0.0,300,1.2,18,5
1586740307.404928,12.154541015625,37.3443603515625,5.7373046875,300,1.2,18,5
1586740307.4542348,14.4891357421875,52.91748046875,18.00537109375,300,1.2,18,5
1586740307.505483,16.0565185546875,44.6502685546875,31.298828125,300,1.2,18,5
1586740307.55481,17.6531982421875,48.797607421875,44.95849609375,300,1.2,18,5
1586740307.604274,19.1748046875,50.628662109375,58.6669921875,300,1.2,18,5
1586740307.6537118,20.6304931640625,49.32861328125,72.69287109375,300,1.2,18,5
1586740307.704055,22.1722412109375,50.5462646484375,86.95068359375,300,1.2,18,5
1586740307.754424,23.609619140625,51.3702392578125,101.20849609375,300,1.2,18,5
1586740307.804012,25.05615234375,48.7152099609375,114.84375,300,1.2,18,5
1586740307.854468,26.5869140625,48.9349365234375,129.23583984375,300,1.2,18,5
1586740307.903877,28.0352783203125,48.8250732421875,143.212890625,300,1.2,18,5
1586740307.95431,29.4635009765625,47.05810546875,156.77490234375,300,1.2,18,5
1586740308.004626,30.9375,52.3681640625,171.17919921875,300,1.2,18,5
1586740308.054702,32.3565673828125,53.173828125,185.21728515625,300,1.2,18,5
1586740308.105023,33.8031005859375,50.4913330078125,199.10888671875,300,1.2,18,5
1586740308.155293,35.2972412109375,50.2899169921875,213.17138671875,300,1.2,18,5
1586740308.204588,36.734619140625,50.6561279296875,227.28271484375,300,1.2,18,5
1586740308.254952,38.10791015625,51.4251708984375,241.10107421875,300,1.2,18,5
1586740308.305215,39.60205078125,49.4110107421875,255.3955078125,300,1.2,18,5
1586740308.354569,41.0394287109375,48.577880859375,268.61572265625,300,1.2,18,5
1586740308.4044569,42.410888671875,51.23291015625,282.55615234375,300,1.2,18,5
1586740308.4547021,39.60205078125,20.526123046875,295.42236328125,300,1.2,18,5
1586740308.505088,40.5450439453125,-2.069091796875,295.2392578125,300,1.2,18,5
1586740308.5554738,39.9188232421875,-0.3570556640625,295.37353515625,300,1.2,18,5
1586740308.6048121,22.525634765625,-141.9525146484375,281.25,300,1.2,18,5
1586740308.655187,20.19287109375,-137.0269775390625,241.30859375,300,1.2,18,5
1586740308.705456,18.3160400390625,-130.9112548828125,204.4189453125,300,1.2,18,5
1586740308.7547882,17.4847412109375,-110.3302001953125,170.78857421875,300,1.2,18,5
1586740308.805058,16.5692138671875,-99.041748046875,142.05322265625,300,1.2,18,5
1586740308.855393,15.860595703125,-87.0941162109375,116.46728515625,300,1.2,18,5
1586740308.904712,15.0018310546875,-77.490234375,93.7744140625,300,1.2,18,5
1586740308.954892,14.34814453125,-63.134765625,74.86572265625,300,1.2,18,5
1586740309.0041568,13.6578369140625,-54.4464111328125,58.9111328125,300,1.2,18,5
1586740309.0555131,13.377685546875,-48.74267578125,44.88525390625,300,1.2,18,5
1586740309.104793,12.88330078125,-38.0126953125,33.3740234375,300,1.2,18,5
1586740309.154148,12.54638671875,-30.1483154296875,23.9990234375,300,1.2,18,5
1586740309.205398,13.685302734375,-19.44580078125,16.61376953125,300,1.2,18,5
1586740309.254657,12.88330078125,-18.1182861328125,9.2041015625,300,1.2,18,5
1586740309.303916,11.1273193359375,-25.836181640625,1.55029296875,300,1.2,18,5
1586740309.3546822,7.1868896484375,-33.197021484375,0.0,300,1.2,18,5
1586740309.4049568,7.0751953125,-22.37548828125,0.0,300,1.2,18,5
1586740309.4549818,8.419189453125,-12.3321533203125,0.0,300,1.2,18,5
1586740309.505246,9.605712890625,-11.370849609375,0.0,300,1.2,18,5
1586740309.553874,8.9794921875,-1.3824462890625,0.0,300,1.2,18,5
1586740309.604873,8.8861083984375,-0.0274658203125,0.0,300,1.2,18,5
1586740309.654613,8.8861083984375,-0.1373291015625,0.0,300,1.2,18,5
1586740309.704864,8.9520263671875,-0.0823974609375,0.0,300,1.2,18,5
1586740309.754403,9.0087890625,0.0823974609375,0.0,300,1.2,18,5
1586740309.803757,9.0087890625,-0.1922607421875,0.0,300,1.2,18,5
1586740309.854456,9.0362548828125,-0.164794921875,0.0,300,1.2,18,5
1586740309.904725,9.1021728515625,0.0274658203125,0.0,300,1.2,18,5
1586740309.9549901,9.0362548828125,0.0823974609375,0.0,300,1.2,18,5
1586740310.005232,9.1021728515625,0.0,0.0,300,1.2,18,5
1586740310.055455,9.129638671875,-0.0274658203125,0.0,300,1.2,18,5
1586740310.1046789,9.1864013671875,-0.1373291015625,0.0,300,1.2,18,5
1586740310.155086,9.1021728515625,-0.10986328125,0.0,300,1.2,18,5
1586740310.20458,9.1021728515625,0.0,0.0,300,1.2,18,5
1586740310.2548401,9.1864013671875,-0.0823974609375,0.0,300,1.2,18,5
1586740310.305078,9.1571044921875,-0.1373291015625,0.0,300,1.2,18,5
1586740310.35534,9.1864013671875,-0.1373291015625,0.0,300,1.2,18,5
1586740310.40473,9.1864013671875,-0.054931640625,0.0,300,1.2,18,5
1586740310.4550889,9.2138671875,-0.054931640625,0.0,300,1.2,18,5
1586740310.504002,9.1864013671875,-0.0274658203125,0.0,300,1.2,18,5
1586740310.5552251,9.1571044921875,0.0,0.0,300,1.2,18,5
1586740310.6054459,9.1864013671875,0.10986328125,0.0,300,1.2,18,5
1586740310.654398,9.1571044921875,-0.1922607421875,0.0,300,1.2,18,5
1586740310.703918,11.4642333984375,5.8319091796875,0.09765625,300,1.2,18,5
1586740310.755281,13.4051513671875,44.6502685546875,9.33837890625,300,1.2,18,5
1586740310.805521,15.09521484375,49.21875,22.25341796875,300,1.2,18,5
1586740310.854912,16.6827392578125,49.32861328125,36.02294921875,300,1.2,18,5
1586740310.904193,18.2318115234375,49.8779296875,49.3408203125,300,1.2,18,5
1586740310.955432,19.6875,49.9603271484375,62.9638671875,300,1.2,18,5
1586740311.004661,21.163330078125,49.932861328125,77.1484375,300,1.2,18,5
1586740311.054927,22.63916015625,47.7447509765625,90.93017578125,300,1.2,18,5
1586740311.1052642,24.169921875,50.8209228515625,104.296875,300,1.2,18,5
1586740311.154615,25.634765625,52.587890625,118.84765625,300,1.2,18,5
1586740311.2049012,27.0721435546875,48.4405517578125,132.65380859375,300,1.2,18,5
1586740311.2552152,28.5296630859375,47.9461669921875,146.1181640625,300,1.2,18,5
1586740311.304596,29.9853515625,49.54833984375,160.46142578125,300,1.2,18,5
1586740311.354839,31.4227294921875,51.45263671875,174.267578125,300,1.2,18,5
1586740311.4042811,32.8619384765625,46.58203125,187.65869140625,300,1.2,18,5
1586740311.4555058,34.3450927734375,52.203369140625,201.77001953125,300,1.2,18,5
1586740311.504897,35.7916259765625,49.072265625,215.33203125,300,1.2,18,5
1586740311.555116,37.1832275390625,49.383544921875,229.01611328125,300,1.2,18,5
1586740311.604876,38.704833984375,51.2054443359375,243.37158203125,300,1.2,18,5
1586740311.6551821,40.0872802734375,52.7801513671875,256.97021484375,300,1.2,18,5
1586740311.7053802,41.488037109375,49.21875,270.47119140625,300,1.2,18,5
1586740311.754721,42.97119140625,49.932861328125,284.55810546875,300,1.2,18,5
1586740311.804986,39.9755859375,5.2276611328125,294.5556640625,300,1.2,18,5
1586740311.855235,40.8251953125,0.2471923828125,293.75,300,1.2,18,5
1586740311.9040089,39.0032958984375,-2.01416015625,293.8232421875,300,1.2,18,5
1586740311.953999,20.518798828125,-152.105712890625,266.0400390625,300,1.2,18,5
1586740312.004805,19.13818359375,-141.2933349609375,226.123046875,300,1.2,18,5
1586740312.0540411,18.05419921875,-117.1600341796875,189.53857421875,300,1.2,18,5
1586740312.104577,17.1771240234375,-109.75341796875,157.3486328125,300,1.2,18,5
1586740312.154761,16.402587890625,-94.976806640625,129.65087890625,300,1.2,18,5
1586740312.2038531,15.721435546875,-82.9925537109375,104.08935546875,300,1.2,18,5
1586740312.2548978,15.029296875,-68.22509765625,82.97119140625,300,1.2,18,5
